minute,class,TVC,MQ135,MQ136,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,Humidity,Temperature
4110,spoiled,8.52173913,5.38,2.33,2.41,7.37,3.97,57.58,63.16,1.16,28.12,6.44,50.1,38.7
4111,spoiled,8.52173913,5.42,2.3,2.41,7.37,3.97,57.58,63.16,1.18,27.97,6.49,50,38.7
4112,spoiled,8.52173913,5.42,2.29,2.41,7.37,3.95,57.58,63.16,1.17,28.12,6.49,49.4,38.7
4113,spoiled,8.52173913,5.45,2.32,2.41,7.37,3.95,58.52,63.16,1.15,27.83,6.44,50.5,38.7
4114,spoiled,8.52173913,5.38,2.3,2.42,7.4,3.95,59,64.47,1.18,27.97,6.41,49.8,38.7
4115,spoiled,8.52173913,5.38,2.3,2.41,7.4,3.95,59.49,64.47,1.17,27.97,6.44,50.9,38.7
4116,spoiled,8.52173913,5.4,2.29,2.42,7.4,3.95,59,66.53,1.16,28.26,6.47,50.7,38.6
4117,spoiled,8.52173913,5.4,2.35,2.42,7.37,3.97,59,63.81,1.17,27.27,6.44,51.1,38.7
4118,spoiled,8.52173913,5.42,2.33,2.41,7.37,3.97,58.52,64.47,1.16,28.26,6.49,50.8,38.6
4119,spoiled,8.52173913,5.45,2.3,2.42,7.37,3.97,58.05,63.16,1.17,28.12,6.49,50.9,38.6
4120,spoiled,8.52173913,5.42,2.3,2.41,7.37,3.97,58.52,64.47,1.18,28.12,6.47,51.7,38.7
4121,spoiled,8.52173913,5.26,2.29,2.65,7.4,3.95,59.49,64.47,1.17,28.26,6.49,51.2,38.6
4122,spoiled,8.52173913,5.45,2.3,2.41,7.34,3.97,57.58,63.81,1.17,28.12,6.47,51.3,38.6
4123,spoiled,8.52173913,5.42,2.3,2.41,7.34,3.97,57.58,65.15,1.16,28.26,6.47,51.1,38.6
4124,spoiled,8.52173913,5.45,2.27,2.41,7.34,3.95,58.52,65.15,1.14,28.41,6.52,50.5,38.6
4125,spoiled,8.52173913,5.45,2.29,2.41,7.37,3.97,57.58,63.81,1.15,28.41,6.52,49.9,38.6
4126,spoiled,8.52173913,5.38,2.32,2.41,7.4,3.97,59,65.15,1.15,28.12,6.47,50.9,38.6
4127,spoiled,8.52173913,5.4,2.33,2.42,7.37,3.97,59,64.47,1.2,27.83,6.47,51,38.6
4128,spoiled,8.52173913,5.4,2.3,2.42,7.4,3.93,58.05,64.47,1.17,27.83,6.47,50,38.6
4129,spoiled,8.52173913,5.47,2.33,2.41,7.37,4,58.05,64.47,1.15,28.26,6.52,50.9,38.6
4130,spoiled,8.52173913,5.42,2.38,2.44,7.46,4.07,59,63.16,1.18,27.83,6.47,50.8,38.6
4131,spoiled,8.52173913,5.45,2.36,2.44,7.46,4.22,58.52,63.16,1.18,27.83,6.49,51.2,38.6
4132,spoiled,8.52173913,5.49,2.38,2.42,7.4,4.41,57.58,63.16,1.18,28.12,6.49,51.6,38.5
4133,spoiled,8.52173913,5.42,2.36,2.44,7.49,4.5,58.05,63.16,1.18,28.12,6.47,51.3,38.6
4134,spoiled,8.52173913,5.47,2.32,2.41,7.4,4.52,58.05,63.16,1.18,28.12,6.52,50.9,38.5
4135,spoiled,8.52173913,5.42,2.36,2.42,7.43,4.52,59.98,64.47,1.1,28.41,6.49,52,38.5
4136,spoiled,8.52173913,5.45,2.35,2.44,7.46,4.56,58.05,62.53,1.15,28.55,6.52,52.6,38.5
4137,spoiled,8.52173913,5.47,2.35,2.44,7.46,4.58,57.58,62.53,1.18,28.12,6.49,51.9,38.5
4138,spoiled,8.52173913,5.45,2.38,2.44,7.43,4.64,57.58,63.81,1.16,28.12,6.47,51.8,38.5
4139,spoiled,8.52173913,5.47,2.35,2.44,7.49,4.66,58.05,64.47,1.15,28.26,6.55,52.2,38.4
4140,spoiled,8.52173913,5.49,2.33,2.44,7.52,4.68,57.58,63.81,1.18,28.55,6.52,52.7,38.4
4141,spoiled,8.52173913,5.47,2.36,2.41,7.46,4.64,58.05,63.16,1.15,28.12,6.49,52.7,38.5
4142,spoiled,8.52173913,5.45,3.17,2.44,7.49,4.64,58.05,64.47,1.15,28.55,6.55,49.4,38.5
4143,spoiled,8.52173913,5.49,2.33,2.44,7.52,4.62,57.58,63.81,1.15,28.55,6.55,49.6,38.5
4144,spoiled,8.52173913,5.47,2.35,2.44,7.43,4.68,58.05,64.47,1.15,28.55,6.55,47.3,38.5
4145,spoiled,8.52173913,5.56,2.35,2.44,7.49,4.64,58.05,64.47,1.16,28.55,6.57,47,38.4
4146,spoiled,8.52173913,5.45,2.32,2.42,7.52,4.62,57.58,62.53,1.18,28.26,6.52,45.6,38.4
4147,spoiled,8.52173913,5.49,2.35,2.44,7.49,4.66,57.58,63.16,1.18,28.41,6.49,46.4,38.4
4148,spoiled,8.52173913,5.47,2.33,2.42,7.43,4.62,57.13,63.16,1.15,28.26,6.52,44.5,38.4
4149,spoiled,8.52173913,5.49,2.3,2.42,7.46,4.66,58.05,64.47,1.17,28.41,6.52,46,38.4
4150,spoiled,8.52173913,5.42,2.3,2.41,7.4,4.62,57.58,62.53,1.16,28.7,6.57,45.5,38.4
4151,spoiled,8.52173913,5.45,2.3,2.41,7.46,4.6,57.58,62.53,1.16,28.26,6.49,45,38.4
4152,spoiled,8.52173913,5.47,2.29,2.42,7.4,4.56,57.13,62.53,1.15,28.7,6.55,44.4,38.5
4153,spoiled,8.52173913,5.47,2.32,2.42,7.4,4.58,57.13,63.16,1.12,28.26,6.49,43.9,38.5
4154,spoiled,8.52173913,5.42,2.3,2.42,7.49,4.58,59,63.16,1.18,28.41,6.52,43.2,38.5
4155,spoiled,8.52173913,5.47,2.29,2.39,7.43,4.56,58.52,64.47,1.18,28.41,6.52,43,38.4
4156,spoiled,8.52173913,5.47,2.3,2.42,7.4,4.56,57.13,62.53,1.15,28.55,6.55,42.5,38.5
4157,spoiled,8.52173913,5.47,2.33,2.44,7.46,4.56,57.58,64.47,1.17,28.41,6.52,42,38.5
4158,spoiled,8.52173913,5.47,2.32,2.41,7.4,4.6,57.58,62.53,1.15,28.7,6.55,42.3,38.5
4159,spoiled,8.52173913,5.47,2.32,2.41,7.4,4.62,57.13,62.53,1.18,28.41,6.52,43.2,38.5
4160,spoiled,8.52173913,5.49,2.48,2.41,7.43,4.58,57.13,64.47,1.17,28.55,6.55,43.4,38.5
4161,spoiled,8.52173913,5.42,2.35,2.44,7.49,4.6,58.05,65.15,1.15,28.55,6.52,42.9,38.4
4162,spoiled,8.52173913,5.52,2.32,2.42,7.43,4.58,57.13,63.81,1.17,28.55,6.52,43.2,38.4
4163,spoiled,8.52173913,5.49,2.36,2.44,7.49,4.62,57.13,62.53,1.15,28.41,6.49,46,38.5
4164,spoiled,8.52173913,5.52,2.35,2.44,7.49,4.6,59,63.16,1.16,28.55,6.52,44.1,38.4
4165,spoiled,8.52173913,5.52,2.39,2.42,7.46,4.7,58.52,62.53,1.18,28.41,6.49,43.5,38.4
4166,spoiled,8.52173913,5.54,2.38,2.42,7.46,4.78,58.52,62.53,1.16,28.41,6.52,43.4,38.4
4167,spoiled,8.52173913,5.52,2.38,2.44,7.52,4.86,59.49,62.53,1.16,28.55,6.49,42.9,38.4
4168,spoiled,8.52173913,5.54,2.38,2.42,7.46,4.9,59,64.47,1.16,28.85,6.57,45.9,38.3
4169,spoiled,8.52173913,5.49,2.36,2.44,7.54,4.94,58.52,62.53,1.18,28.41,6.49,43.5,38.3
4170,spoiled,8.52173913,5.52,2.36,2.44,7.49,5,58.52,63.16,1.16,28.85,6.55,43.3,38.3
4171,spoiled,8.52173913,5.52,2.42,2.44,7.52,5.09,58.52,63.16,1.17,28.7,6.55,42.5,38.3
4172,spoiled,8.52173913,5.49,2.39,2.44,7.54,5.09,59.49,64.47,1.16,28.41,6.49,43,38.3
4173,spoiled,8.52173913,5.49,2.35,2.42,7.52,5.06,59.49,63.81,1.15,28.7,6.49,44.2,38.3
4174,spoiled,8.52173913,5.49,2.39,2.42,7.49,5.11,59.49,64.47,1.15,28.85,6.44,44.4,38.3
4175,spoiled,8.52173913,5.52,2.36,2.44,7.54,5.15,59.98,63.81,1.14,28.85,6.49,45,38.3
4176,spoiled,8.52173913,5.49,2.41,2.44,7.54,5.21,59.49,64.47,1.18,28.55,6.47,44.1,38.3
4177,spoiled,8.52173913,5.47,2.39,2.44,7.54,5.19,58.52,62.53,1.15,29,6.55,40.8,38.3
4178,spoiled,8.52173913,5.54,2.35,2.44,7.54,5.19,58.52,62.53,1.15,28.85,6.52,42.5,38.3
4179,spoiled,8.52173913,5.52,2.36,2.42,7.49,5.21,59,62.53,1.18,28.41,6.47,41,38.2
4180,spoiled,8.52173913,5.54,2.36,2.42,7.52,5.15,58.52,64.47,1.17,28.41,6.49,43.3,38.3
4181,spoiled,8.52173913,5.49,2.33,2.42,7.52,5.17,59,64.47,1.15,28.7,6.55,42.4,38.2
4182,spoiled,8.52173913,5.49,2.32,2.35,7.54,5.15,59,63.16,1.16,28.85,6.52,42,38.2
4183,spoiled,8.52173913,5.45,2.33,2.42,7.54,5.13,59,64.47,1.16,28.7,6.57,42.6,38.3
4184,spoiled,8.52173913,5.47,2.29,2.41,7.49,5.11,57.58,63.16,1.15,28.7,6.57,43.6,38.3
4185,spoiled,8.52173913,5.47,2.3,2.44,7.52,5.13,59,64.47,1.16,28.85,6.57,43.1,38.4
4186,spoiled,8.52173913,5.52,2.32,2.42,7.52,5.13,59,63.16,1.17,28.55,6.57,43.8,38.3
4187,spoiled,8.52173913,5.47,2.29,2.42,7.52,5.09,59,64.47,1.15,28.85,6.57,42.4,38.4
4188,spoiled,8.52173913,5.52,2.32,2.41,7.52,5.06,58.52,64.47,1.17,28.41,6.49,42.4,38.3
4189,spoiled,8.52173913,5.52,2.26,2.42,7.49,5.04,60.99,64.47,1.16,28.85,6.55,43.2,38.3
4190,spoiled,8.52173913,5.49,2.29,2.41,7.52,5.06,57.58,63.16,1.16,28.41,6.47,43,38.3
4191,spoiled,8.52173913,5.45,2.29,2.42,7.52,5.04,59.49,65.15,1.12,28.7,6.47,42.9,38.3
4192,spoiled,8.52173913,5.45,2.3,2.41,7.46,5.04,58.05,64.47,1.17,28.41,6.55,41.3,38.4
4193,spoiled,8.52173913,5.45,2.26,2.41,7.46,5.02,59,65.83,1.15,28.7,6.6,40.1,38.4
4194,spoiled,8.52173913,5.45,2.27,2.42,7.54,5,59.49,63.81,1.16,28.41,6.52,40.7,38.4
4195,spoiled,8.52173913,5.47,2.26,2.39,7.46,4.98,59.49,64.47,1.16,28.7,6.63,40.6,38.4
4196,spoiled,8.52173913,5.45,2.23,2.41,7.46,4.96,59.49,65.15,1.16,26.47,6.63,43.2,38.4
4197,spoiled,8.52173913,5.47,2.26,2.42,7.49,4.92,59,64.47,1.16,28.7,6.57,41.6,38.5
4198,spoiled,8.52173913,5.42,2.27,2.42,7.52,4.92,58.52,62.53,1.16,28.26,6.49,41,38.4
4199,spoiled,8.52173913,5.49,2.29,2.41,7.43,4.94,57.58,63.81,1.18,28.26,6.55,40.6,38.4
4200,spoiled,8.52173913,5.31,2.3,2.44,7.52,5.02,59.49,64.47,1.15,28.55,6.6,40.5,38.4
4201,spoiled,8.52173913,5.47,2.33,2.44,7.54,5.02,58.52,63.81,1.17,28.26,6.55,41.1,38.4
4202,spoiled,8.52173913,5.49,2.32,2.42,7.54,4.98,59,65.15,1.15,28.7,6.6,40.8,38.5
4203,spoiled,8.52173913,5.49,1.27,2.42,7.49,5.02,59.49,65.15,1.15,28.85,6.63,41,38.4
4204,spoiled,8.52173913,5.54,2.35,2.42,7.49,5.06,58.05,63.81,1.16,28.55,6.63,42.5,38.4
4205,spoiled,8.52173913,5.52,2.36,2.44,7.58,5.09,59,63.16,1.17,28.55,6.55,41.6,38.4
4206,spoiled,8.52173913,5.52,2.32,2.44,7.58,5.09,58.52,64.47,1.17,28.85,6.6,40.9,38.4
4207,spoiled,8.52173913,5.52,2.3,2.41,7.52,5.09,62.02,64.47,1.17,29,6.6,40.8,38.4
4208,spoiled,8.52173913,5.52,2.33,2.42,7.58,5.06,59,65.83,1.15,28.7,6.6,40.2,38.4
4209,spoiled,8.52173913,5.52,2.39,2.44,7.58,5.17,57.58,63.81,1.18,28.55,6.57,40.1,38.4
4210,spoiled,8.52173913,5.52,2.38,2.44,7.58,5.26,58.05,63.81,1.16,28.55,6.55,39.8,38.4
4211,spoiled,8.52173913,5.52,2.39,2.44,7.54,5.28,57.58,63.81,1.15,28.85,6.65,39.1,38.4
4212,spoiled,8.52173913,5.56,2.32,2.41,7.52,5.26,57.58,62.53,1.15,28.85,6.68,40,38.3
4213,spoiled,8.52173913,5.54,2.33,2.41,7.52,5.23,57.58,62.53,1.16,28.85,6.65,40.4,38.3
4214,spoiled,8.52173913,5.54,2.32,2.41,7.54,5.21,57.58,63.16,1.17,29,6.6,39.4,38.3
4215,spoiled,8.52173913,5.49,2.32,2.44,7.58,5.19,58.05,65.15,1.16,29.15,6.6,40.5,38.4
4216,spoiled,8.52173913,5.54,2.33,2.41,7.52,5.21,58.05,62.53,1.18,28.85,6.57,40.9,38.4
4217,spoiled,8.52173913,5.52,2.33,2.44,7.61,5.26,59.98,64.47,1.16,29.15,6.6,40.4,38.4
4218,spoiled,8.52173913,5.31,2.36,2.78,7.54,5.28,59,64.47,1.16,28.7,6.6,40.1,38.4
4219,spoiled,8.52173913,5.52,2.36,2.44,7.58,5.28,59,64.47,1.16,28.7,6.55,39.7,38.3
4220,spoiled,8.52173913,5.54,2.36,2.42,7.54,5.3,58.05,64.47,1.16,29,6.57,40.1,38.3
4221,spoiled,8.52173913,5.54,2.35,2.44,7.54,5.34,57.58,62.53,1.15,29,6.63,40.4,38.4
4222,spoiled,8.52173913,5.56,2.33,2.44,7.61,5.39,57.58,63.16,1.15,28.85,6.6,40,38.3
4223,spoiled,8.52173913,5.52,2.33,2.42,7.61,5.36,58.05,62.53,1.18,28.85,6.63,40.5,38.3
4224,spoiled,8.52173913,5.54,2.32,2.41,7.54,5.34,58.05,64.47,1.15,29.3,6.65,40.4,38.3
4225,spoiled,8.52173913,5.49,2.3,2.42,7.58,5.32,60.48,65.83,1.15,29.3,6.65,40.2,38.3
4226,spoiled,8.52173913,5.54,2.32,2.39,7.54,5.3,58.52,63.81,1.16,29.15,6.6,40.5,38.3
4227,spoiled,8.52173913,5.52,2.3,2.41,7.61,5.3,58.52,63.81,1.14,29,6.65,41.8,38.4
4228,spoiled,8.52173913,5.52,2.29,2.41,7.52,5.26,57.58,63.81,1.15,29,6.65,40.9,38.3
4229,spoiled,8.52173913,5.47,2.29,2.42,7.54,5.26,58.05,65.15,1.15,29,6.63,42.6,38.3
4230,spoiled,8.52173913,5.54,2.32,2.41,7.52,5.28,58.05,63.81,1.17,28.7,6.6,40.8,38.3
4231,spoiled,8.52173913,5.54,2.27,2.41,7.52,5.26,58.05,65.15,1.15,29.15,6.63,41.4,38.3
4232,spoiled,8.52173913,5.47,2.3,2.42,7.54,5.26,59,65.83,1.09,29.3,6.65,43.4,38.3
4233,spoiled,8.52173913,5.54,2.26,2.41,7.52,5.26,58.52,64.47,1.18,28.85,6.63,40.6,38.3
4234,spoiled,8.52173913,5.52,2.29,2.41,7.54,5.21,58.52,63.16,1.18,28.85,6.63,41.1,38.3
4235,spoiled,8.52173913,5.47,2.26,2.42,7.52,5.23,59.49,65.83,1.16,29.3,6.68,41.3,38.3
4236,spoiled,8.52173913,5.52,2.29,2.41,7.49,5.21,58.52,63.16,1.18,28.85,6.63,40.5,38.4
4237,spoiled,8.52173913,5.49,2.24,2.41,7.52,5.21,58.52,65.83,1.17,29.3,6.65,41.6,38.4
4238,spoiled,8.52173913,5.47,2.24,2.42,7.58,5.19,59,64.47,1.16,29.3,6.68,42.1,38.4
4239,spoiled,8.52173913,5.49,3.17,2.39,7.49,5.21,59.49,64.47,1.15,29,6.68,42.7,38.4
4240,spoiled,8.52173913,5.52,2.27,2.41,7.49,5.17,59,65.15,1.16,29.3,6.71,43.8,38.4
4241,spoiled,8.52173913,5.54,2.27,2.41,7.52,5.17,59,65.83,1.15,29,6.71,42.8,38.4
4242,spoiled,8.52173913,5.52,2.29,2.41,7.49,5.17,59,65.83,1.14,29.3,6.71,42,38.4
4243,spoiled,8.52173913,5.49,2.32,2.42,7.49,5.15,58.05,64.47,1.17,29.3,6.71,42.6,38.4
4244,spoiled,8.52173913,5.49,2.33,2.44,7.52,5.23,59,65.15,1.15,29.3,6.71,40.8,38.4
4245,spoiled,8.52173913,5.52,2.33,2.44,7.54,5.3,59,63.16,1.18,29,6.68,40.5,38.4
4246,spoiled,8.52173913,5.56,2.32,2.41,7.52,5.3,58.05,63.81,1.16,29.61,6.71,40.6,38.4
4247,spoiled,8.52173913,5.54,2.3,2.42,7.54,5.3,59.49,65.15,1.15,29.61,6.71,41.4,38.4
4248,spoiled,8.52173913,5.54,2.3,2.42,7.58,5.28,58.05,64.47,1.16,29.3,6.68,40.7,38.3
4249,spoiled,8.52173913,5.52,2.27,2.42,7.61,5.28,59,64.47,1.16,29.61,6.71,39.1,38.3
4250,spoiled,8.52173913,5.54,2.27,2.42,7.54,5.28,57.58,63.81,1.08,29.15,6.65,40.2,38.4
4251,spoiled,8.52173913,5.52,2.29,2.42,7.54,5.23,59,64.47,1.15,29.61,6.71,40.4,38.4
4252,spoiled,8.52173913,5.54,2.3,2.41,7.52,5.19,57.58,63.16,1.16,29.15,6.65,42.3,38.4
4253,spoiled,8.52173913,5.54,2.29,2.42,7.49,5.21,57.58,63.16,1.15,29.61,6.71,43.1,38.4
4254,spoiled,8.52173913,5.49,2.29,2.42,7.49,5.23,59,64.47,1.17,29.46,6.68,40.5,38.3
4255,spoiled,8.52173913,5.49,2.32,2.42,7.54,5.23,58.52,63.16,1.17,29.15,6.63,41.8,38.3
4256,spoiled,8.52173913,5.56,2.35,2.44,7.52,5.28,58.52,62.53,1.18,29.15,6.63,42.3,38.3
4257,spoiled,8.52173913,5.59,2.29,2.42,7.49,5.32,58.52,63.16,1.17,29.46,6.65,43.1,38.4
4258,spoiled,8.52173913,5.56,2.36,2.44,7.54,5.32,58.52,62.53,1.18,29.3,6.68,40.8,38.3
4259,spoiled,8.52173913,5.54,2.35,2.44,7.58,5.39,59.49,64.47,1.17,29.77,6.71,41.5,38.3
4260,spoiled,8.52173913,5.59,2.35,2.42,7.61,5.48,59.49,64.47,1.17,29.46,6.68,41.6,38.2
4261,spoiled,8.52173913,5.52,2.32,2.44,7.58,5.43,57.58,65.15,1.15,29.77,6.71,41.6,38.2
4262,spoiled,8.52173913,5.61,2.35,2.42,7.52,5.5,58.52,62.53,1.15,29.61,6.68,41.5,38.3
4263,spoiled,8.52173913,5.52,2.33,2.44,7.58,5.52,58.05,65.15,1.16,29.46,6.71,41.2,38.2
4264,spoiled,8.52173913,5.59,2.32,2.41,7.52,5.48,57.58,65.15,1.15,29.77,6.71,40.6,38.2
4265,spoiled,8.52173913,5.54,2.32,2.44,7.58,5.45,58.05,63.16,1.15,29.46,6.65,41.9,38.2
4266,spoiled,8.52173913,5.56,2.38,2.44,7.49,5.54,58.05,63.16,1.2,29.3,6.65,42,38.2
4267,spoiled,8.52173913,5.56,2.35,2.44,7.58,5.57,59,62.53,1.17,29.46,6.71,42.7,38.2
4268,spoiled,8.52173913,5.61,2.39,2.42,7.54,5.61,57.13,62.53,1.12,29.3,6.71,41.6,38.2
4269,spoiled,8.52173913,5.54,2.35,2.44,7.58,5.61,58.52,65.15,1.17,29.46,6.65,43.7,38.2
4270,spoiled,8.52173913,5.54,2.3,2.42,7.54,5.61,56.67,62.53,1.15,29.77,6.74,44.2,38.2
4271,spoiled,8.52173913,5.52,2.29,2.44,7.61,5.57,57.58,65.15,1.16,29.77,6.71,44,38.2
4272,spoiled,8.52173913,5.54,2.32,2.42,7.52,5.52,59,63.16,1.17,29.3,6.65,43,38.2
4273,spoiled,8.52173913,5.52,2.3,2.42,7.58,5.5,57.58,62.53,1.16,29.61,6.68,43.9,38.2
4274,spoiled,8.52173913,5.52,2.27,2.42,7.58,5.5,59,64.47,1.17,29.15,6.74,44,38.3
4275,spoiled,8.52173913,5.56,2.29,2.41,7.52,5.45,57.58,62.53,1.17,29,6.49,44.6,38.2
4276,spoiled,8.52173913,5.54,2.29,2.41,7.52,5.45,58.05,65.15,1.15,29.3,6.65,44.4,38.2
4277,spoiled,8.52173913,5.54,2.26,2.41,7.54,5.45,58.52,65.15,1.16,29.15,6.71,43.4,38.3
4278,spoiled,8.52173913,5.52,2.3,2.41,7.52,5.41,59,64.47,1.16,28.7,6.65,42.7,38.3
4279,spoiled,8.52173913,5.49,2.29,2.3,7.49,5.39,59.49,65.83,1.17,28.85,6.65,40.9,38.3
4280,spoiled,8.52173913,5.49,2.29,2.42,7.54,5.36,58.52,62.53,1.17,28.7,6.71,41.4,38.3
4281,spoiled,8.52173913,5.56,2.26,2.41,7.54,5.39,57.58,63.16,1.15,28.85,6.74,39.9,38.3
4282,spoiled,8.52173913,5.54,2.26,2.39,7.54,5.41,57.58,64.47,1.15,28.85,6.74,40.3,38.3
4283,spoiled,8.52173913,5.52,2.24,2.41,7.52,5.36,58.05,65.15,1.16,28.7,6.74,40.3,38.4
4284,spoiled,8.52173913,5.54,2.27,2.41,7.52,5.36,57.58,63.81,1.17,28.7,6.68,41.2,38.3
4285,spoiled,8.52173913,5.49,2.29,2.42,7.54,5.34,59,63.16,1.18,28.55,6.68,40.6,38.4
4286,spoiled,8.52173913,5.54,2.26,2.41,7.52,5.36,57.58,63.81,1.16,28.85,6.71,40.8,38.3
4287,spoiled,8.52173913,5.54,2.27,2.39,7.52,5.32,57.58,63.16,1.17,28.55,6.65,41.2,38.3
4288,spoiled,8.52173913,5.47,2.23,2.42,7.52,5.32,59,63.16,1.17,28.41,6.71,40.7,38.4
4289,spoiled,8.52173913,5.49,2.26,2.41,7.52,5.32,57.58,63.81,1.16,28.26,6.65,40.5,38.3
4290,spoiled,8.52173913,5.52,2.29,2.42,7.54,5.32,57.58,63.16,1.16,28.41,6.65,39.7,38.3
4291,spoiled,8.52173913,5.54,2.29,2.41,7.52,5.34,59,62.53,1.18,28.41,6.65,39.1,38.3
4292,spoiled,8.52173913,5.52,2.24,2.42,7.54,5.34,57.58,63.81,1.15,29,6.71,39.9,38.3
4293,spoiled,8.52173913,5.54,2.26,2.41,7.52,5.36,59,62.53,1.18,29.3,6.74,39.6,38.3
4294,spoiled,8.52173913,5.52,2.3,2.41,7.52,5.34,59,65.83,1.16,28.85,6.68,39.1,38.3
4295,spoiled,8.52173913,5.54,2.29,2.41,7.52,5.34,58.05,65.83,1.17,29,6.68,38.5,38.3
4296,spoiled,8.52173913,5.52,2.3,2.44,7.61,5.36,59,65.15,1.15,28.85,6.63,37.5,38.3
4297,spoiled,8.52173913,5.28,2.27,2.35,7.54,5.34,59,63.16,1.17,29,6.65,38.4,38.3
4298,spoiled,8.52173913,5.54,2.23,2.42,7.52,5.34,57.58,63.81,1.15,29.3,6.74,38.2,38.3
4299,spoiled,8.52173913,5.54,2.23,2.41,7.54,5.36,58.05,65.83,1.16,29.3,6.71,38.7,38.3
4300,spoiled,8.52173913,5.56,1.22,2.41,7.52,5.32,57.58,63.16,1.15,29.3,6.74,38,38.3
4301,spoiled,8.52173913,5.54,2.27,2.41,7.52,5.34,57.58,63.16,1.17,29.15,6.68,38.5,38.3
4302,spoiled,8.52173913,5.49,2.26,2.42,7.52,5.28,57.58,65.15,1.15,29.61,6.74,38.3,38.3
4303,spoiled,8.52173913,5.49,2.26,2.42,7.49,5.3,66.5,65.83,1.14,29.3,6.74,38.6,38.3
4304,spoiled,8.52173913,5.56,2.3,2.41,7.49,5.32,60.48,64.47,1.2,28.7,6.68,40.1,38.3
4305,spoiled,8.52173913,5.56,2.27,2.42,7.58,5.32,59,64.47,1.15,29.15,6.71,39,38.3
4306,spoiled,8.52173913,5.52,2.27,2.44,7.54,5.34,59,65.83,1.16,29.3,6.68,37.8,38.3
4307,spoiled,8.52173913,5.54,2.29,2.42,7.58,5.34,58.05,64.47,1.17,29.15,6.74,38.1,38.2
4308,spoiled,8.52173913,5.56,2.35,2.42,7.52,5.36,58.05,63.81,1.17,28.85,6.71,38.6,38.3
4309,spoiled,8.52173913,5.64,2.44,2.45,7.58,5.54,57.58,63.81,1.15,29.15,6.74,37.7,38.2
4310,spoiled,8.52173913,5.61,2.47,2.47,7.64,5.77,58.05,64.47,1.16,29.46,6.76,38.1,38.2
4311,spoiled,8.52173913,5.64,2.54,2.48,7.61,6.4,57.58,62.53,1.16,27,6.74,38.7,38.2
4312,spoiled,8.52173913,5.68,2.47,2.45,7.64,6.85,57.13,64.47,1.17,29.61,6.76,38.1,38.1
4313,spoiled,8.52173913,5.64,2.44,2.47,7.7,7.07,56.67,62.53,1.18,29.77,6.76,38,38.1
4314,spoiled,8.52173913,5.68,2.45,2.44,7.7,7.21,56.67,62.53,1.16,29.93,6.79,37.5,38.1
4315,spoiled,8.52173913,5.61,2.38,2.44,7.64,7.24,58.05,64.47,1.16,30.09,6.82,37.8,38.1
4316,spoiled,8.52173913,5.66,2.36,2.44,7.64,7.18,57.13,62.53,1.15,30.09,6.85,38.9,38.1
4317,spoiled,8.52173913,5.64,2.39,2.42,7.61,7.13,59.49,63.81,1.17,29.61,6.76,37.2,38.1
4318,spoiled,8.52173913,5.64,2.36,2.42,7.61,7.07,57.58,62.53,1.16,29.93,6.21,37.6,38.1
4319,spoiled,8.52173913,5.59,2.35,2.44,7.64,7.01,59.49,64.47,1.16,29.77,6.79,38.9,38.1
4320,spoiled,8.52173913,5.61,2.39,2.44,7.58,7.04,58.52,62.53,1.16,29.77,6.82,36.1,38.1
4321,spoiled,8.52173913,5.61,2.41,2.45,7.67,7.07,59.49,64.47,1.15,30.09,6.82,34.7,38
4322,spoiled,8.52173913,5.66,2.44,2.45,7.4,7.07,58.52,64.47,1.15,29.93,6.76,35.3,38.1
4323,spoiled,8.52173913,5.61,2.42,2.45,7.67,7.13,58.52,64.47,1.18,29.77,6.76,34.3,38.1
4324,spoiled,8.52173913,5.64,2.39,2.42,7.61,7.18,58.05,62.53,1.16,30.09,6.85,33.8,38.1
4325,spoiled,8.52173913,5.59,2.42,2.45,7.67,7.15,59,63.16,1.18,29.93,6.79,34.9,38.1
4326,spoiled,8.52173913,5.59,2.39,2.44,7.64,7.15,59,63.16,1.16,30.09,6.85,36.3,38.1
4327,spoiled,8.52173913,5.64,2.53,2.48,7.61,7.35,57.58,63.81,1.16,30.25,6.85,35,38
4328,spoiled,8.52173913,5.73,2.65,2.51,7.67,7.92,57.58,62.53,1.15,30.25,6.85,36.8,38
4329,spoiled,8.52173913,5.73,2.7,2.51,7.7,8.46,58.52,61.9,1.38,30.25,6.79,35.2,38
4330,spoiled,8.52173913,5.83,2.7,2.48,7.67,8.94,58.05,61.28,1.17,30.25,6.79,34.5,37.9
4331,spoiled,8.52173913,5.85,2.78,2.53,7.61,9.79,58.05,61.28,1.16,30.73,6.87,35,37.9
4332,spoiled,8.52173913,5.85,2.73,2.48,7.64,10.22,57.58,62.53,1.18,30.73,6.82,33.5,37.9
4333,spoiled,8.52173913,5.83,2.67,2.48,7.67,10.38,56.67,63.16,1.18,30.73,6.85,35.3,37.8
4334,spoiled,8.52173913,5.78,2.65,2.48,7.67,10.72,57.13,61.9,1.18,30.73,6.82,35.6,37.8
4335,spoiled,8.52173913,5.83,2.59,2.47,7.61,10.68,57.13,61.9,1.18,31.06,6.87,33.9,37.8
4336,spoiled,8.52173913,5.73,2.57,2.47,7.64,10.81,58.05,60.09,1.17,31.06,6.82,36.1,37.7
